AccountId,AccountName,Region,Division,City,State,Tier,Month,Sales2015,Sales2016,Units2015,Units2016,TargetAchevied2015,TargetAchevied2016
2757,Account149,East,CONGRESSIONAL,BALTIMORE,MD,High,Nov,5175.29,0,1.6667,0,1.4,1.02
2757,Account149,East,CONGRESSIONAL,BALTIMORE,MD,High,Sep,24211.3,12339.55,7.8336,4,0.75,1.48
2759,Account150,East,CONGRESSIONAL,BALTIMORE E,MD,Med,Oct,2330.61,0,1,0,1.24,1.51
2759,Account150,East,CONGRESSIONAL,BALTIMORE E,MD,Med,Oct,4548.04,0,1.6667,0,0.9,1.43
2762,Account151,East,CONGRESSIONAL,BALTIMORE E,MD,High,Sep,6152.84,0,2,0,1.39,1.2
2762,Account151,East,CONGRESSIONAL,BALTIMORE E,MD,High,Jun,19101.39,0,7,0,1.33,1.19
2763,Account152,East,CONGRESSIONAL,BALTIMORE,MD,High,Mar,8186.31,8186.31,3,3,0.88,1.2
2765,Account153,East,CONGRESSIONAL,BALTIMORE E,MD,High,Feb,5059.38,2728.77,2,1,0.93,1.31
2766,Account154,East,CONGRESSIONAL,BALTIMORE W,MD,High,Dec,16850.7,11517.62,5,3,1.16,0.94
2768,Account155,East,CONGRESSIONAL,BALTIMORE W,MD,Med,Sep,2606.95,5087.2,1,2,0.93,1.1
2769,Account156,East,VICTORY,WINCHESTER,VA,Med,Sep,5491.96,0,2,0,1.33,1.16
2769,Account156,East,VICTORY,WINCHESTER,VA,Med,Sep,29250.88,26456.79,10.1667,9,1.05,0.92
2770,Account157,East,VICTORY,WINCHESTER,VA,High,Dec,0,11434.84,0,4,1.41,1.21
2773,Account158,East,CONGRESSIONAL,BALTIMORE W,MD,High,Apr,11189.4,13535.55,4,5,1.05,0.96
2774,Account159,East,VICTORY,ALEXANDRIA,VA,Med,Dec,3330.95,28952.16,1,9,0.86,1.06
2776,Account160,East,VICTORY,WINCHESTER,VA,Med,Aug,2954.54,0,1,0,0.89,1.02
2777,Account161,East,VICTORY,ALEXANDRIA,VA,High,Mar,0,5132.68,0,2,0.77,0.95
2777,Account161,East,VICTORY,ALEXANDRIA,VA,High,Nov,2537.43,28229.74,1,11,1.34,1.48
2779,Account162,East,VICTORY,ALEXANDRIA,VA,High,Jul,17101.56,0,6,0,0.86,0.99
2779,Account162,East,VICTORY,ALEXANDRIA,VA,High,May,0,23177.72,0,8,0.84,1.22
2779,Account162,East,VICTORY,ALEXANDRIA,VA,High,Jul,56333.72,35482.19,19,13,1.28,1.42
2781,Account163,East,VICTORY,ALEXANDRIA,VA,Med,Nov,2954.54,3128.34,1,1,1.04,1.47
2782,Account164,East,VICTORY,FREDERICKSBURG,VA,High,May,5422.46,0,2,0,0.87,1.01
2782,Account164,East,VICTORY,FREDERICKSBURG,VA,High,Nov,24005.47,34279.53,9,13,1.42,0.97
2783,Account165,East,VICTORY,WINCHESTER,VA,High,Nov,10983.92,0,4,0,1.09,1.49
2783,Account165,East,VICTORY,WINCHESTER,VA,High,Jan,0,11434.84,0,4,1.18,1
2783,Account165,East,VICTORY,WINCHESTER,VA,High,Oct,20652.65,23545.17,7,8,1.25,0.97
2787,Account166,East,VICTORY,WINCHESTER,VA,High,Apr,7716.57,12098.96,3,5,1.26,1.32
2788,Account167,East,VICTORY,FREDERICKSBURG,VA,High,Apr,15433.14,15271.6,6,6,0.81,1.05
2791,Account168,East,VICTORY,FREDERICKSBURG,VA,High,Feb,2202.8,0,1,0,1.12,1.57
2791,Account168,East,VICTORY,FREDERICKSBURG,VA,High,Jan,2500.47,0,1,0,1.16,1.47
2791,Account168,East,VICTORY,FREDERICKSBURG,VA,High,Sep,0,4584.12,0,1.8333,0.71,1.25
2791,Account168,East,VICTORY,FREDERICKSBURG,VA,High,Oct,19408.69,22920.84,8.0001,9.1666,1.16,1.22
2792,Account169,East,VICTORY,HAMPTON,VA,Low,Dec,0,3890.96,0,1.5,0.84,1.31
2792,Account169,East,VICTORY,HAMPTON,VA,Low,Mar,26066.17,20849.2,9.6667,8,1.19,1.43
2793,Account170,East,VICTORY,VIRGINIA BEACH,VA,High,Aug,0,2496.56,0,1,1,1.22
2793,Account170,East,VICTORY,VIRGINIA BEACH,VA,High,May,0,2496.56,0,1,1.03,1.14
2794,Account171,East,VICTORY,VIRGINIA BEACH,VA,High,Jan,15433.14,17092.08,6,7,0.75,1.41
2798,Account172,East,VICTORY,HAMPTON,VA,High,Sep,7925.13,0,3,0,0.88,1.26
2798,Account172,East,VICTORY,HAMPTON,VA,High,Nov,0,6951.86,0,2,0.99,1.24
2798,Account172,East,VICTORY,HAMPTON,VA,High,Aug,38617.85,31283.37,14,9,1.42,1.46
2800,Account173,East,VICTORY,HAMPTON,VA,Med,Feb,0,10001.88,0,4,1.06,0.99
2800,Account173,East,VICTORY,HAMPTON,VA,Med,Jul,10001.88,20003.76,4,8,0.73,1.49
2801,Account174,East,VICTORY,ROANOKE,VA,High,Oct,2572.19,0,1,0,0.96,1.5
2801,Account174,East,VICTORY,ROANOKE,VA,High,Oct,0,22296.93,0,7,0.91,1.26
2802,Account175,East,VICTORY,ROANOKE,VA,High,Mar,0,12513.36,0,4,1,1.31
2803,Account176,East,VICTORY,ROANOKE,VA,Low,Dec,0,1472.74,0,0.6667,0.92,1.25
2804,Account177,East,VICTORY,ROANOKE,VA,Med,Jun,0,2728.77,0,1,0.83,1.27
2804,Account177,East,VICTORY,ROANOKE,VA,Med,Apr,5213.9,2728.77,2,1,1.01,1
2805,Account178,East,VICTORY,ROANOKE,VA,High,Oct,2606.95,0,1,0,1.2,1.1
2805,Account178,East,VICTORY,ROANOKE,VA,High,Nov,5213.9,2728.77,2,1,1.34,0.95
2807,Account179,Central,KINETIC,CHARLESTON,WV,Med,Jan,3128.34,3475.93,1,1,1.21,1.29
2807,Account179,Central,KINETIC,CHARLESTON,WV,Med,Sep,39134.28,38235.23,12,11,1.22,1.35
2809,Account180,Central,KINETIC,CHARLESTON,WV,Low,Dec,0,4661.22,0,2,0.96,1.55
2810,Account181,Central,KINETIC,CHARLESTON,WV,High,Jun,5457.54,0,2,0,0.72,1.08
2810,Account181,Central,KINETIC,CHARLESTON,WV,High,Jan,5457.54,0,2,0,0.81,1.32
2810,Account181,Central,KINETIC,CHARLESTON,WV,High,May,35474.01,57304.17,13,21,1,1.45
2812,Account182,Central,KINETIC,HUNTINGTON,WV,High,Jun,0,2988.65,0,1,1.01,1.17
2812,Account182,Central,KINETIC,HUNTINGTON,WV,High,Mar,30648.53,28801.65,9.6666,9,0.75,1.42
2817,Account183,Central,GRIDIRON,MORGANTOWN W,WV,High,Feb,3058.82,0,1,0,0.78,1.28
2817,Account183,Central,GRIDIRON,MORGANTOWN W,WV,High,Jan,6117.64,0,2,0,0.89,1.1
2817,Account183,Central,GRIDIRON,MORGANTOWN W,WV,High,Jun,3058.82,8576.13,1,3,0.86,0.96
2819,Account184,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Jan,4153.89,3128.34,1,1,1.16,1.1
2819,Account184,East,THE CAROLINAS,WINSTON-SALEM,NC,High,Jan,45692.79,17857.12,11,6,0.83,1.29
2820,Account185,East,THE CAROLINAS,GREENSBORO,NC,High,Sep,0,5717.42,0,2,1.29,0.98
2820,Account185,East,THE CAROLINAS,GREENSBORO,NC,High,Jan,25728.39,24894.17,9,9,1.35,1.33
2821,Account186,East,THE CAROLINAS,GREENSBORO,NC,High,Mar,14737.92,7837.54,4,2,0.73,1.24
2822,Account187,East,THE CAROLINAS,GREENSBORO,NC,High,May,5074.86,0,2,0,0.81,1.45
2822,Account187,East,THE CAROLINAS,GREENSBORO,NC,High,Dec,2537.43,12831.7,1,5,0.86,1.54
2823,Account188,East,THE CAROLINAS,GREENSBORO,NC,High,Mar,2226.57,0,1,0,1.2,1.23
2823,Account188,East,THE CAROLINAS,GREENSBORO,NC,High,Aug,36497.3,0,14,0,0.71,1.38
2823,Account188,East,THE CAROLINAS,GREENSBORO,NC,High,May,0,2598.82,0,1,1.11,0.94
2823,Account188,East,THE CAROLINAS,GREENSBORO,NC,High,May,18580.78,25988.2,7,10,0.74,1.09
2825,Account189,East,THE CAROLINAS,GREENSBORO,NC,High,Dec,0,2598.82,0,1,0.75,1.42
2825,Account189,East,THE CAROLINAS,GREENSBORO,NC,High,Jun,3429.02,23389.38,1.1667,9,0.94,1.31
2826,Account190,East,THE CAROLINAS,RALEIGH,NC,High,Nov,3095.83,16438.8,1,5,0.82,0.92
2826,Account190,East,THE CAROLINAS,RALEIGH,NC,High,Dec,55322.27,58302.87,19,18,1.2,1.33
2826,Account190,East,THE CAROLINAS,RALEIGH,NC,High,Feb,6951.86,0,2,0,1.17,1.5
2827,Account191,East,THE CAROLINAS,DURHAM,NC,High,Oct,5262.62,0,2,0,1.1,1.13
2827,Account191,East,THE CAROLINAS,DURHAM,NC,High,Aug,18419.17,20855.58,7,6,0.8,0.95
2828,Account192,East,THE CAROLINAS,RALEIGH,NC,Med,Apr,0,3475.93,0,1,1.32,1.18
2828,Account192,East,THE CAROLINAS,RALEIGH,NC,Med,Sep,8307.78,29322.43,2,8,1.23,1.24
2829,Account193,East,THE CAROLINAS,DURHAM,NC,Med,Dec,7368.96,13903.72,2,4,0.72,1.01
2833,Account194,East,THE CAROLINAS,GREENVILLE,NC,Med,Aug,11992.26,3039.79,3,1,1.06,1
2833,Account194,East,THE CAROLINAS,GREENVILLE,NC,Med,Jan,54693.31,45386.38,14,15,1.21,1.53
2835,Account195,East,SYNERGY,CHARLOTTE S,NC,High,Aug,2728.77,2728.77,1,1,1.33,1.26
2835,Account195,East,SYNERGY,CHARLOTTE S,NC,High,Apr,13643.85,19101.39,5,7,0.84,1.55
2836,Account196,East,SYNERGY,CHARLOTTE S,NC,High,Jun,0,15203.1,0,6,1.02,1.18
2836,Account196,East,SYNERGY,CHARLOTTE S,NC,High,Apr,0,40541.6,0,16,0.86,1.44
2837,Account197,East,SYNERGY,CHARLOTTE S,NC,Low,Jun,0,2209,0,1,1.06,0.93
2837,Account197,East,SYNERGY,CHARLOTTE S,NC,Low,Dec,7471.29,8836,3,4,1.39,1.19
2838,Account198,East,SYNERGY,ASHEVILLE,NC,Low,Jan,15140.69,8513.69,7,4,0.73,1.25
2840,Account199,East,SYNERGY,CHARLOTTE S,NC,High,Feb,0,7699.02,0,3,1.22,1.02
2840,Account199,East,SYNERGY,CHARLOTTE S,NC,High,Oct,27911.73,35179.86,11,14,1.1,1.53
2841,Account200,East,SYNERGY,CHARLOTTE N,NC,High,Feb,0,17736.95,0,7,1.14,1.35
2841,Account200,East,SYNERGY,CHARLOTTE N,NC,High,Oct,0,68413.95,0,27,1.26,1.1
2843,Account201,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Jul,0,3475.93,0,1,0.82,0.98
2843,Account201,East,THE CAROLINAS,FAYETTEVILLE,NC,Med,Jan,18422.4,24331.51,5,7,1.14,1.49
2844,Account202,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Jul,6714.38,0,2,0,0.82,1.48
2844,Account202,East,THE CAROLINAS,FAYETTEVILLE,NC,High,May,17931.9,14943.25,6,5,1.05,0.98
2848,Account204,East,SYNERGY,ASHEVILLE,NC,Med,Sep,2989.3,6951.86,1,2,0.98,1.36
2849,Account205,East,THE CAROLINAS,WINSTON-SALEM,NC,Low,Apr,1886.69,0,1,0,0.78,1.12
2849,Account205,East,THE CAROLINAS,WINSTON-SALEM,NC,Low,Jan,11045,13254,5,6,0.91,1.47
2852,Account206,East,SYNERGY,CHARLOTTE N,NC,Med,Aug,7368.96,2968.76,2,1,0.74,1.31
2854,Account207,East,SYNERGY,ASHEVILLE,NC,High,Oct,3076.42,3076.42,1,1,0.72,1.51
2854,Account207,East,SYNERGY,ASHEVILLE,NC,High,Oct,32745.24,48669.19,12,18,1.4,1.53
2856,Account208,East,THE CAROLINAS,COLUMBIA,SC,Low,Apr,4418,0,2,0,1.36,1.27
2857,Account209,East,THE CAROLINAS,COLUMBIA,SC,High,Aug,0,5457.54,0,2,0.95,1.33
2857,Account209,East,THE CAROLINAS,COLUMBIA,SC,High,May,0,59236.62,0,22,0.92,1.21
2858,Account210,East,SYNERGY,GREENVILLE,SC,Low,Sep,2209,4418,1,2,1.14,1.17
2859,Account211,East,ORION,CHARLESTON,SC,High,Nov,2533.85,0,1,0,1.11,1.22
2860,Account212,East,ORION,CHARLESTON,SC,Low,Nov,0,2209,0,1,1.29,1.37
2860,Account212,East,ORION,CHARLESTON,SC,Low,Nov,1886.69,0,1,0,1.03,1.11
2862,Account213,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Jan,0,13156.55,0,5,1.3,1.07
2862,Account213,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Jun,15787.86,42100.96,6,16,1.31,1.26
2863,Account214,East,THE CAROLINAS,FAYETTEVILLE,NC,High,Feb,0,13254,0,6,0.82,1.51
2863,Account214,East,THE CAROLINAS,FAYETTEVILLE,NC,High,May,11045,0,5,0,0.93,1
2865,Account215,East,ORION,CHARLESTON,SC,High,Sep,0,15675.08,0,4,1.2,1.56
2867,Account216,East,SYNERGY,GREENVILLE,SC,High,Jul,2202.8,0,1,0,0.86,1.47
2867,Account216,East,SYNERGY,GREENVILLE,SC,High,Dec,5000.94,0,2,0,0.82,1.45
2867,Account216,East,SYNERGY,GREENVILLE,SC,High,Jul,416.33,2132.6,0.1665,0.8331,0.87,1.51
2867,Account216,East,SYNERGY,GREENVILLE,SC,High,Mar,35175.51,37676.5,14.1668,15.167,0.7,1.47
2871,Account217,East,ORION,AUGUSTA,GA,High,Jun,0,3302.13,0,1,0.86,1.05
2871,Account217,East,ORION,AUGUSTA,GA,High,Sep,0,6604.26,0,2,1.27,1.56
2872,Account218,East,SYNERGY,GREENVILLE,SC,High,Feb,3475.93,0,1,0,0.93,1.04
2873,Account219,East,SYNERGY,CHARLOTTE S,NC,High,Dec,2209,0,1,0,1.05,1.53
2873,Account219,East,SYNERGY,CHARLOTTE S,NC,High,Sep,0,4418,0,2,0.78,1.54
2875,Account220,East,SYNERGY,MARIETTA,GA,Med,Mar,2666.04,0,1,0,1.32,1.08
2879,Account221,East,SYNERGY,ATHENS,GA,Low,Apr,0,1737.97,0,0.5,0.96,1.13
2881,Account222,East,SYNERGY,ATLANTA S,GA,Med,Mar,0,3475.93,0,1,1.07,1.02
2881,Account222,East,SYNERGY,ATLANTA S,GA,Med,Sep,15185.24,38235.23,5,11,1.3,1.08
2882,Account223,East,SYNERGY,ATLANTA N,GA,Med,Dec,0,4691.97,0,2,1.32,1.08
2882,Account223,East,SYNERGY,ATLANTA N,GA,Med,Jul,23106.34,15459.19,9,6,0.8,1.51
2886,Account224,East,SYNERGY,ATLANTA N,GA,High,Apr,10983.92,0,4,0,0.75,1.26
2886,Account224,East,SYNERGY,ATLANTA N,GA,High,Aug,16075.22,30427.46,6,12,1.22,1.1
2888,Account225,East,SYNERGY,ATLANTA N,GA,High,Jul,3146.88,0,1,0,1.18,1.54
2888,Account225,East,SYNERGY,ATLANTA N,GA,High,Oct,7368.96,0,2,0,1.38,1.04
2894,Account227,East,ORION,SAVANNAH,GA,High,Jun,0,15251.78,0,6,0.85,1.45
2899,Account228,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Apr,3316.03,0,1,0,1.36,1.4
2899,Account228,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Jul,0,9385.02,0,3,1.05,1.07
2899,Account228,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Aug,19896.18,21898.38,6,7,1.29,0.99
2900,Account229,East,ORION,JACKSONVILLE,FL,High,Jul,5352.94,0,2,0,0.76,1.52
2900,Account229,East,ORION,JACKSONVILLE,FL,High,Jul,3017.45,2728.77,1,1,0.81,1.05
2900,Account229,East,ORION,JACKSONVILLE,FL,High,Jul,10705.88,13643.85,4,5,0.92,0.91
2904,Account230,East,ORION,JACKSONVILLE,FL,High,Oct,3048.39,2952.91,1,1,0.72,0.91
2904,Account230,East,ORION,JACKSONVILLE,FL,High,Jul,16407.06,3329.12,5,1,0.95,1.35
2905,Account231,East,ORION,JACKSONVILLE,FL,Med,Oct,2537.43,5087.2,1,2,1.02,1.18
2905,Account231,East,ORION,JACKSONVILLE,FL,Med,Apr,44752.66,41345.72,17,16,0.94,1.55
2906,Account232,East,ORION,JACKSONVILLE,FL,Low,Mar,2490.43,0,1,0,1.21,1.5
2906,Account232,East,ORION,JACKSONVILLE,FL,Low,Jul,18756.84,10400.38,8,5,1.09,1.56
2907,Account233,Central,MUDDY WATERS,MOBILE,AL,High,Nov,4153.89,0,1,0,1.12,1
2907,Account233,Central,MUDDY WATERS,MOBILE,AL,High,May,16615.56,14789.4,4,4,1.25,1.49
2910,Account235,East,ORION,GAINESVILLE,FL,Med,Oct,2380.95,4998.02,1,2,1.36,1.44
2910,Account235,East,ORION,GAINESVILLE,FL,Med,Mar,27877,33527.63,10,13,0.78,1
2912,Account236,East,GULF STREAM,ORLANDO N,FL,High,Jul,0,55225,0,20,1.33,0.99
2912,Account236,East,GULF STREAM,ORLANDO N,FL,High,Sep,145760.12,168033.36,53,61,1.02,1.3
2914,Account237,East,ORION,DAYTONA BEACH,FL,High,Dec,0,6006.34,0,2,0.86,1.3
2914,Account237,East,ORION,DAYTONA BEACH,FL,High,Oct,32016.73,39668.72,11,14,1.24,1.09
2916,Account238,East,GULF STREAM,MELBOURNE,FL,High,Apr,4883.2,16318.04,2,6,1.31,1.4
2917,Account239,East,GULF STREAM,MELBOURNE,FL,High,Dec,2858.71,0,1,0,1.05,1.16
2917,Account239,East,GULF STREAM,MELBOURNE,FL,High,Aug,2858.71,2858.71,1,1,0.77,1.26
2919,Account240,East,GULF STREAM,MELBOURNE,FL,Low,Oct,3146.88,0,1,0,1.17,1.02
2919,Account240,East,GULF STREAM,MELBOURNE,FL,Low,Dec,3684.48,0,1,0,1.16,1.13
2919,Account240,East,GULF STREAM,MELBOURNE,FL,Low,Sep,6304.69,4095.69,3,2,0.96,1.35
2920,Account241,East,GULF STREAM,MIAMI S,FL,Med,Aug,0,2530.6,0,1,1.08,1.34
2920,Account241,East,GULF STREAM,MIAMI S,FL,Med,Jan,12513.36,10122.4,4,4,1.37,1.57
2921,Account242,East,GULF STREAM,FORT LAUDERDALE W,FL,Low,Mar,2209,0,1,0,1.07,1.27
2924,Account243,East,GULF STREAM,MIAMI N,FL,High,Feb,5660.07,0,3,0,1,1.24
2924,Account243,East,GULF STREAM,MIAMI N,FL,High,Feb,11045,0,5,0,1.28,1.54
2924,Account243,East,GULF STREAM,MIAMI N,FL,High,Mar,-5982.38,11045,-3,5,0.96,1.44
2924,Account243,East,GULF STREAM,MIAMI N,FL,High,Jul,14818.38,23332.07,7,11,1.36,1.48
2930,Account244,East,GULF STREAM,MIAMI N,FL,Low,Jan,5327.58,4550.24,2,2,1.3,1.46
2930,Account244,East,GULF STREAM,MIAMI N,FL,Low,Nov,41454.63,44895.76,16,17,1.31,1.41
2932,Account245,East,GULF STREAM,MIAMI S,FL,Med,Aug,0,5457.54,0,2,1.3,1.17
2932,Account245,East,GULF STREAM,MIAMI S,FL,Med,May,10759.93,5805.19,4,2,0.7,1.31
2934,Account246,East,GULF STREAM,MIAMI N,FL,Med,Apr,0,2530.6,0,1,0.94,0.91
2935,Account247,East,GULF STREAM,MIAMI S,FL,Med,May,5213.9,5457.54,2,2,0.93,1.53
2935,Account247,East,GULF STREAM,MIAMI S,FL,Med,Oct,33890.35,38202.78,13,14,0.87,1.44
2936,Account248,East,GULF STREAM,MIAMI N,FL,High,Jun,2672.94,5383.61,0.8332,2,1.14,1.35
2936,Account248,East,GULF STREAM,MIAMI N,FL,High,May,31018.96,10732.92,9.1667,3.5008,0.98,1.16
2939,Account249,East,GULF STREAM,FORT LAUDERDALE E,FL,Med,Jan,0,4418,0,2,0.88,1.01
2939,Account249,East,GULF STREAM,FORT LAUDERDALE E,FL,Med,May,4418,6627,2,3,1.27,1.4
2941,Account250,East,GULF STREAM,WEST PALM BEACH,FL,High,May,4512.52,0,2,0,0.87,1.4
2941,Account250,East,GULF STREAM,WEST PALM BEACH,FL,High,Nov,13208.55,0,5,0,0.96,1.09
2941,Account250,East,GULF STREAM,WEST PALM BEACH,FL,High,Aug,0,7991.37,0,3,1.35,1.22
2941,Account250,East,GULF STREAM,WEST PALM BEACH,FL,High,Feb,5283.42,13318.95,2,5,0.86,0.98
2942,Account251,East,GULF STREAM,WEST PALM BEACH,FL,Low,Mar,2209,4418,1,2,1.32,1.26
2942,Account251,East,GULF STREAM,WEST PALM BEACH,FL,Low,Dec,23613.5,28031.5,11,13,0.85,1.56
2945,Account252,East,GULF STREAM,MELBOURNE,FL,Med,Mar,0,3302.13,0,1,0.94,0.98
2945,Account252,East,GULF STREAM,MELBOURNE,FL,Med,Jul,7000.52,3302.13,2,1,0.99,1.32
2946,Account253,East,ORION,SAINT PETERSBURG,FL,High,Jan,0,5262.62,0,2,0.85,1.09
2946,Account253,East,ORION,SAINT PETERSBURG,FL,High,Sep,15787.86,23681.79,6,9,0.93,1.19
2951,Account254,East,ORION,SAINT PETERSBURG,FL,High,Jul,10642.11,5471.4,4,2,1.03,1.49
2954,Account255,East,ORION,SAINT PETERSBURG,FL,High,Sep,3146.88,0,1,0,0.87,1.26
2954,Account255,East,ORION,SAINT PETERSBURG,FL,High,May,7368.96,0,2,0,1.03,1.47
2954,Account255,East,ORION,SAINT PETERSBURG,FL,High,Jun,0,6951.86,0,2,1.25,1.33
2954,Account255,East,ORION,SAINT PETERSBURG,FL,High,Aug,17467.7,10427.79,5,3,0.8,1.23
2957,Account256,East,ORION,SAINT PETERSBURG,FL,Low,Apr,2209,2209,1,1,0.98,1.31
2959,Account257,East,GULF STREAM,TAMPA,FL,Med,Jan,0,35714.24,0,12,1.15,1.53
2959,Account257,East,GULF STREAM,TAMPA,FL,Med,Apr,5664.38,8928.56,2,3,1.01,1.03
2960,Account258,East,GULF STREAM,MELBOURNE,FL,High,Dec,2209,4418,1,2,0.73,1.56
2960,Account258,East,GULF STREAM,MELBOURNE,FL,High,Jan,13254,8836,6,4,1.14,1.09
2963,Account259,East,GULF STREAM,FORT MYERS,FL,Low,Nov,0,4095.69,0,2,0.9,1.37
2963,Account259,East,GULF STREAM,FORT MYERS,FL,Low,Mar,2209,0,1,0,1.15,1.31
2966,Account260,East,GULF STREAM,FORT MYERS,FL,Low,Jun,4418,4095.69,2,2,1.07,1.12
2967,Account261,East,GULF STREAM,FORT MYERS,FL,High,Apr,0,2209,0,1,1.3,1.44
2967,Account261,East,GULF STREAM,FORT MYERS,FL,High,Sep,8513.69,11326.43,4,5,1.19,1.02
2969,Account262,Central,SOUTHERN STAR,HUNTSVILLE,AL,Low,Jan,0,4095.69,0,2,0.73,1.48
2969,Account262,Central,SOUTHERN STAR,HUNTSVILLE,AL,Low,Jul,0,2209,0,1,0.91,1.36
2971,Account263,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Jan,25791.36,6951.86,7,2,1.28,1.51
2971,Account263,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Oct,33160.32,34759.3,9,10,0.99,1.17
2973,Account264,Central,SOUTHERN STAR,BIRMINGHAM,AL,High,Oct,6627,25987.58,3,11,1.02,1.04
2974,Account265,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Jan,6256.68,3918.77,2,1,1.09,1.35
2974,Account265,Central,SOUTHERN STAR,HUNTSVILLE,AL,High,Aug,36288.67,35268.93,11,9,1.1,1.53
2977,Account266,Central,SOUTHERN STAR,BIRMINGHAM,AL,Low,Aug,2209,0,1,0,1.36,1.39
2977,Account266,Central,SOUTHERN STAR,BIRMINGHAM,AL,Low,Nov,8836,12609.38,4,6,1.07,1.24
2979,Account267,Central,SOUTHERN STAR,BIRMINGHAM,AL,Low,Dec,0,2209,0,1,0.85,1.17
2984,Account268,Central,SOUTHERN STAR,MONTGOMERY,AL,High,Dec,2954.54,2728.77,1,1,1.26,1.16
2987,Account269,Central,MUDDY WATERS,MOBILE,AL,Low,Dec,0,2952.91,0,1,0.85,1.21
2987,Account269,Central,MUDDY WATERS,MOBILE,AL,Low,Mar,11303.98,0,4,0,1.38,1.55
2991,Account270,Central,SOUTHERN STAR,NASHVILLE E,TN,Low,Apr,0,-2522.06,0,-1,0.86,1.2
2991,Account270,Central,SOUTHERN STAR,NASHVILLE E,TN,Low,Feb,3684.48,5044.12,1,2,0.96,1.28
2993,Account271,Central,SOUTHERN STAR,NASHVILLE E,TN,High,Jan,0,14764.55,0,5,1.2,1.2
2993,Account271,Central,SOUTHERN STAR,NASHVILLE E,TN,High,Sep,14529.37,8858.73,4,3,1.39,1.1
2998,Account272,East,SYNERGY,CHATTANOOGA,TN,Low,Jul,2209,4980.86,1,2,0.96,1.29
3001,Account273,East,SYNERGY,ASHEVILLE,NC,Med,Nov,0,3526.89,0,1,1.04,1.25
3004,Account274,East,SYNERGY,ASHEVILLE,NC,High,Jul,5283.42,9385.02,2,3,1.39,1.06
3008,Account275,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Apr,0,5457.54,0,2,0.74,1.24
3010,Account276,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,Feb,7368.96,0,2,0,0.93,1.27
3010,Account276,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,Oct,8307.78,5805.19,2,2,1.41,1.19
3010,Account276,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,May,17067.63,25254.23,5,9,1.16,1.45
3011,Account277,East,SYNERGY,ASHEVILLE,NC,Low,Aug,0,2728.77,0,1,1.29,1.32
3011,Account277,East,SYNERGY,ASHEVILLE,NC,Low,Aug,0,10915.08,0,4,1.38,1.25
3014,Account278,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,May,0,6951.86,0,2,1.27,1.54
3014,Account278,Central,SOUTHERN STAR,KNOXVILLE,TN,Med,Apr,7368.96,13903.72,2,4,0.7,1.35
3015,Account279,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Mar,2330.61,0,1,0,0.97,1.02
3015,Account279,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Mar,5457.54,0,2,0,1.34,1.18
3015,Account279,Central,SOUTHERN STAR,KNOXVILLE,TN,High,May,0,2728.77,0,1,0.99,1.17
3015,Account279,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Sep,10915.08,39338.91,4,15,1.22,1.31
3021,Account280,Central,SOUTHERN STAR,MEMPHIS E,TN,Med,Oct,15210.92,0,6,0,1.3,1.24
3021,Account280,Central,SOUTHERN STAR,MEMPHIS E,TN,Med,Mar,0,2161.37,0,1,1.09,1.37
3021,Account280,Central,SOUTHERN STAR,MEMPHIS E,TN,Med,Apr,10102.75,50518.36,4,20,1.13,1.41
3022,Account281,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Aug,7368.96,0,2,0,1.39,1.21
3022,Account281,Central,SOUTHERN STAR,KNOXVILLE,TN,High,Apr,3684.48,3475.93,1,1,0.79,1.16
3025,Account282,Central,MUDDY WATERS,JACKSON,MS,Med,Jan,5717.42,0,2,0,1.08,1.57
3025,Account282,Central,MUDDY WATERS,JACKSON,MS,Med,Mar,2858.71,0,1,0,0.98,1.53
3025,Account282,Central,MUDDY WATERS,JACKSON,MS,Med,Oct,5717.42,12703.15,2,5,1.15,1.32
3027,Account283,Central,MUDDY WATERS,JACKSON,MS,Low,Jul,0,6951.86,0,2,1.18,1.13
3029,Account284,Central,MUDDY WATERS,JACKSON,MS,High,Apr,3684.48,3475.93,1,1,0.91,1.3
3031,Account285,Central,MUDDY WATERS,GULF COAST,LA,Low,Mar,6304.69,6627,3,3,0.97,1.09
3032,Account286,Central,MUDDY WATERS,GULF COAST,LA,High,Mar,6627,15744.43,3,7,0.86,1.15
